134  2.11535  38.577  -19.4893  2.18814  38.5165  -19.4688  2.19679  38.4421  -19.5527  2.18795  38.3644  -19.491  2.179  38.3201  -19.5332  2.1719  38.3086  -19.5112
135  2.21715  38.6215  -19.4409  2.28668  38.5589  -19.423  2.25922  38.4592  -19.5297  2.25641  38.6015  -19.3361  2.24281  38.6387  -19.3385  2.23645  38.6272  -19.3142
136  2.27729  38.6318  -19.4257  2.34469  38.5727  -19.4081  2.32105  38.7656  -19.358  2.34699  38.6592  -19.2737  2.34312  38.6839  -19.2847  2.33773  38.6709  -19.2591
137  2.33769  38.9335  -19.2641  2.40295  38.8759  -19.247  2.42108  38.8217  -19.3016  2.41004  38.7507  -19.218  2.40006  38.6914  -19.2642  2.39537  38.677  -19.2376
138  2.43784  38.9871  -19.2147  2.49957  38.9294  -19.2002  2.47684  38.8273  -19.281  2.48156  38.8572  -19.1697  2.45754  38.9795  -19.1029  2.45353  38.9651  -19.074
139  2.49212  38.9899  -19.1982  2.55116  38.934  -19.1875  2.53284  39.1086  -19.1162  2.55327  38.9602  -19.128  2.55415  39.0268  -19.0492  2.55104  39.0115  -19.0191
140  2.54686  39.2638  -19.0386  2.60372  39.2116  -19.0317  2.62863  39.1482  -19.0587  2.62411  39.0597  -19.096  2.60403  39.0569  -19.0191  2.60151  39.0402  -18.9887
141  2.64145  39.3019  -18.9864  2.69651  39.2542  -18.9839  2.67836  39.15  -19.0383  2.69236  39.177  -19.0608  2.66456  39.2635  -18.8975  2.66264  39.2469  -18.8655
142  2.69145  39.3089  -18.974  2.74  39.2898  -18.9617  2.72951  39.4226  -18.8821  2.759  39.3014  -19.0248  2.74815  39.3301  -18.8317  2.74704  39.3131  -18.7984
143  2.74442  39.5975  -18.8359  2.81234  39.4053  -18.9172  2.82186  39.4601  -18.8297  2.82285  39.4127  -18.9936  2.80074  39.4047  -18.7808  2.80007  39.3863  -18.747
144  2.83725  39.6254  -18.7797  2.88245  39.549  -18.8761  2.86429  39.4868  -18.8004  2.88533  39.5159  -18.9618  2.86388  39.4846  -18.7416  2.86368  39.4657  -18.7069
145  2.87753  39.6406  -18.7453  2.93628  39.6214  -18.8479  2.93519  39.6  -18.7556  2.94884  39.632  -18.9359  2.92842  39.5906  -18.7082  2.9289  39.5716  -18.6726
146  2.94905  39.7447  -18.6769  2.9913  39.7063  -18.8098  3.0033  39.7238  -18.6858  3.00844  39.7445  -18.8979  2.99186  39.6956  -18.6508  2.99272  39.6762  -18.6144
147  3.01563  39.839  -18.6292  3.05661  39.8002  -18.7752  3.05163  39.7752  -18.6493  3.06489  39.8444  -18.8356  3.04887  39.768  -18.6171  3.05009  39.7401  -18.5743
148  3.06301  39.9041  -18.5985  3.11326  39.9008  -18.7353  3.1049  39.8386  -18.6259  3.11821  39.9101  -18.7948  3.10409  39.847  -18.581  3.10563  39.8217  -18.5403
149  3.11657  39.9621  -18.5517  3.20943  40.2808  -18.8963  3.16708  39.9309  -18.569  3.17149  39.9873  -18.7266  3.16015  39.9292  -18.5254  3.16238  39.9052  -18.4862
150  3.1774  40.0254  -18.518  3.18396  40.1929  -18.7156  3.2219  40.0081  -18.5325  3.22448  40.0468  -18.6854  3.21114  39.9953  -18.4891  3.21374  39.9721  -18.4507
151  3.27892  40.4257  -18.6659  3.26122  40.1512  -18.5747  3.31764  40.3932  -18.6911  3.32129  40.439  -18.8258  3.3099  40.3859  -18.6368  3.31289  40.3629  -18.5982
152  3.25152  40.3306  -18.4894  3.2979  40.1713  -18.5327  3.2903  40.2895  -18.5078  3.29459  40.3378  -18.628  3.28368  40.2839  -18.4505  3.28698  40.2615  -18.4123
153  3.32031  40.2594  -18.3639  3.33342  40.2421  -18.5126  3.36183  40.2266  -18.3682  3.36038  40.2633  -18.4813  3.35156  40.2149  -18.3131  3.3552  40.1928  -18.2752
154  3.35563  40.2623  -18.3304  3.37459  40.3156  -18.4906  3.39113  40.2304  -18.3315  3.39051  40.2597  -18.4355  3.38292  40.2176  -18.2743  3.387  40.1955  -18.2359
155  3.39254  40.3213  -18.3047  3.40634  40.3485  -18.4653  3.42246  40.282  -18.3087  3.42392  40.3116  -18.3971  3.41626  40.2762  -18.2535  3.42045  40.2523  -18.212
156  3.45515  40.7263  -18.2834  3.43394  40.3069  -18.3029  3.48764  40.696  -18.2888  3.48755  40.7205  -18.3669  3.48084  40.6879  -18.2393  3.48527  40.6626  -18.1958
157  3.4306  40.5498  -18.1352  3.44374  40.2845  -17.9779  3.46317  40.5184  -18.1429  3.45858  40.5401  -18.2071  3.45432  40.5131  -18.0932  3.45889  40.4876  -18.0488
158  3.43846  40.3701  -17.7499  3.50843  40.5217  -17.7345  3.46402  40.3371  -17.7573  3.46183  40.3528  -17.8116  3.45862  40.3313  -17.71  3.46351  40.3058  -17.6654
159  3.44399  40.1568  -17.2622  3.43481  40.3055  -17.3119  3.46946  40.1291  -17.273  3.46571  40.1384  -17.3177  3.46255  40.1187  -17.2269  3.46752  40.0932  -17.1824
160  3.28786  38.5327  -14.1212  3.3424  38.9331  -14.8176  3.35621  38.9625  -14.9384  3.3571  39.0123  -15.0503  3.35834  39.0397  -15.057  3.37015  39.0885  -15.1466
161  2.90857  35.7024  -8.64666  2.94692  35.8506  -9.04069  2.95827  35.9081  -9.10686  2.95776  35.9334  -9.16959  2.95702  35.9409  -9.1626  2.96556  35.9602  -9.20761
162  2.49996  34.2359  -5.47863  2.5609  34.337  -5.71302  2.5629  34.3609  -5.7416  2.56478  34.3764  -5.77683  2.56571  34.3783  -5.76562  2.57664  34.3885  -5.78713
163  1.24289  32.1282  -4.07734  1.24826  32.1634  -4.12423  1.26775  32.1536  -4.14429  1.2489  32.166  -4.13045  1.25246  32.1629  -4.1242  1.25131  32.1639  -4.11032
